id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-4085043006,2.0,1.0,3,0,True,7550.3,10931.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,82.3,0,40000.0,1,0.0,0.0,0.0,1.0,6.0,4426.0,2.0,4.0,3.0,23629.0,10635.0,64.8623594811321,540000.0,0,8888.888888888889,True,False,True,0,0.9902794653705954
MLC-4159943298,2.0,1.0,3,18,True,2193.5,5506.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,82.3,1,150.0,0,0.0,0.0,1.0,1.0,9.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,870000.0,3,10371.517027863778,True,False,True,0,1.069258809234508
MLC-4160986702,1.0,0.0,1,0,True,900.0,4527.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,0,60000.0,0,0.0,0.0,1.0,1.0,8.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,390000.0,0,11666.666666666666,True,False,True,0,1.0
MLC-2048440493,2.0,1.0,2,4,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0,75.0,1,1.0,0.0,1.0,0.0,2.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,520000.0,4,9090.90909090909,True,False,True,0,1.037037037037037
MLC-4162525326,2.0,2.0,2,0,True,1015.8,4236.5,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,98.0,85.0,1,140.0,1,1.0,0.0,1.0,1.0,3.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,950000.0,3,10714.285714285714,True,False,True,1,1.1529411764705881
MLC-2048414625,1.0,1.0,3,36,False,3642.2,7799.6,5.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,45.0,0,30000.0,0,0.0,0.0,1.0,0.0,4.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,350000.0,0,7084.905660377359,True,False,True,0,1.0
MLC-2048442269,2.0,1.0,2,0,False,662.4,3813.6,5.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,63.0,63.0,1,90000.0,0,0.0,0.0,0.0,0.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,650000.0,0,10416.666666666666,True,False,True,0,1.0
MLC-2020667863,1.0,0.0,3,4,False,2121.1,13706.1,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,53.0,0,85000.0,0,1.0,0.0,1.0,0.0,2.0,5136.0,2.0,4.0,3.0,13939.0,6879.0,81.36703477796536,420000.0,2,7500.0,True,True,False,0,1.0377358490566038
MLC-4138517552,2.0,1.0,2,3,True,7368.5,4233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,95.0,1,95000.0,1,1.0,0.0,1.0,1.0,6.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,740000.0,2,10471.1594,True,True,False,0,0.7578947368421053
MLC-4146248214,3.0,1.0,3,34,True,6538.0,5053.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,113.0,1,200.0,0,0.0,0.0,1.0,1.0,1.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,750000.0,2,10394.736842105263,True,True,False,0,1.0176991150442478
MLC-4126581028,2.0,1.0,3,15,True,1493.1,13069.5,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0,70000.0,1,0.0,0.0,1.0,0.0,2.0,5136.0,2.0,4.0,3.0,13939.0,6879.0,81.36703477796536,580000.0,2,10137.45704467354,False,True,False,1,1.0
MLC-4118655606,3.0,2.0,4,18,False,6070.3,5515.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,130.0,0,280000.0,0,1.0,0.0,0.0,1.0,3.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,1101928.32,2,9285.714285714286,True,True,False,0,1.0769230769230769
MLC-4071317878,2.0,1.0,2,1,True,1634.3,10058.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,69.0,0,0.0,0,0.0,0.0,1.0,0.0,2.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,680000.0,0,9420.289855072464,True,True,False,0,1.1159420289855073
MLC-4111944468,2.0,1.0,3,3,True,2061.4,13632.9,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0,60000.0,0,1.0,0.0,1.0,1.0,7.0,4290.0,1.0,3.0,3.0,8912.0,4260.0,99.99999999999986,450000.0,2,7980.121293800539,True,True,False,0,1.0
MLC-2025080771,2.0,1.0,2,5,True,3075.3,8514.4,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0,140000.0,1,1.0,0.0,1.0,1.0,4.0,6335.0,4.0,4.0,4.0,485.0,244.0,24.156452412931422,600000.0,3,9497.148421199054,True,True,False,0,1.0
MLC-4116740246,2.0,1.0,2,4,True,1498.3,10209.9,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,54.0,0,75000.0,0,1.0,0.0,1.0,0.0,3.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,530000.0,0,9090.90909090909,True,True,False,0,1.0
MLC-4047530926,3.0,1.0,3,15,True,8352.8,3270.6,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,140.0,0,195000.0,0,1.0,0.0,1.0,1.0,18.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,1700000.0,2,9702.970297029702,True,True,False,0,1.0714285714285714
MLC-4108985826,3.0,2.0,3,10,True,7422.2,4170.7,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,1,200000.0,1,0.0,0.0,1.0,1.0,5.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,1200000.0,2,10137.45704467354,False,True,False,0,1.0
MLC-4143486602,2.0,1.0,2,0,True,1585.4,10051.5,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,75.0,69.0,0,115.0,0,0.0,0.0,1.0,1.0,5.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,650000.0,0,9420.289855072464,True,True,False,0,1.0869565217391304
MLC-4009569682,2.0,1.0,3,10,True,8352.8,3270.6,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,1,140000.0,1,1.0,0.0,1.0,1.0,18.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,980000.0,2,12142.857142857143,True,True,False,0,1.0
MLC-4134824104,1.0,1.0,3,7,True,2061.4,13632.9,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0,0.0,1,1.0,0.0,1.0,1.0,3.0,4290.0,1.0,3.0,3.0,8912.0,4260.0,99.99999999999986,500000.0,2,7712.264150943396,True,True,False,0,1.0333333333333334
MLC-2035108677,1.0,1.0,3,3,True,2087.2,13662.8,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,45000.0,1,0.0,0.0,1.0,0.0,5.0,4290.0,1.0,3.0,3.0,8912.0,4260.0,99.99999999999986,450000.0,2,7924.528301886792,True,True,False,0,1.0
MLC-4101799396,1.0,1.0,3,3,True,2087.2,13662.8,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,56.2,56.0,0,0.0,1,0.0,0.0,1.0,0.0,5.0,4290.0,1.0,3.0,3.0,8912.0,4260.0,99.99999999999986,450000.0,2,7500.0,True,True,False,0,1.0035714285714286
MLC-2027779271,1.0,1.0,2,6,False,2646.4,8945.6,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,52.0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,5342.0,3.0,4.0,4.0,2386.0,1215.0,18.507447041683875,480000.0,0,8750.0,True,True,False,0,1.0384615384615385
MLC-4084968504,2.0,1.0,2,0,True,1829.6,9813.5,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,74.0,65.0,0,70000.0,0,0.0,0.0,1.0,1.0,2.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,600000.0,0,9420.289855072464,True,True,False,0,1.1384615384615384
MLC-1986970779,2.0,1.0,3,23,True,1341.1,10364.7,5.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,65.0,0,57000.0,1,0.0,0.0,1.0,1.0,4.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,530000.0,0,9090.90909090909,True,True,False,0,1.0769230769230769
MLC-4058694314,1.0,1.0,1,5,True,7537.8,4060.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1,60000.0,0,0.0,0.0,1.0,1.0,2.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,523557.97000000003,2,7789.473684210527,True,True,False,0,1.0
MLC-4042605828,1.0,1.0,3,0,False,676.6,12229.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0,50000.0,1,1.0,0.0,1.0,0.0,1.0,5136.0,2.0,4.0,3.0,13939.0,6879.0,81.36703477796536,460000.0,2,8552.631578947368,True,True,False,0,1.0
MLC-4038753650,2.0,1.0,2,5,True,5768.8,5816.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,1,120000.0,0,0.0,0.0,1.0,1.0,6.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,540000.0,3,10000.0,True,True,False,0,1.0
MLC-4155685180,2.0,1.0,2,10,True,6636.5,4948.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,76.0,1,250000.0,0,1.0,0.0,1.0,1.0,1.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,790000.0,2,8515.952491849092,True,True,False,0,1.0657894736842106
MLC-4155490654,2.0,1.0,2,11,True,6636.5,4948.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,76.0,0,250000.0,1,1.0,0.0,1.0,1.0,1.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,790000.0,2,8515.952491849092,True,True,False,0,1.0789473684210527
MLC-4143486318,2.0,1.0,2,0,True,1585.4,10051.5,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,75.0,69.0,0,115.697,0,0.0,0.0,1.0,1.0,4.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,650000.0,0,9420.289855072464,True,True,False,0,1.0869565217391304
MLC-4096298934,2.0,1.0,3,10,True,3049.2,8540.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,1,140000.0,1,0.0,0.0,1.0,1.0,6.0,6335.0,4.0,4.0,4.0,485.0,244.0,24.156452412931422,780000.0,3,9038.051500738067,True,True,False,0,1.0
MLC-4112419248,2.0,1.0,2,11,True,1777.6,13339.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,55.0,0,75000.0,1,1.0,0.0,1.0,1.0,3.0,4290.0,1.0,3.0,3.0,8912.0,4260.0,99.99999999999986,530000.0,2,7380.952380952382,True,True,False,0,1.0363636363636364
MLC-4044526924,2.0,1.0,2,8,True,8370.3,3253.5,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,160000.0,0,1.0,0.0,1.0,1.0,8.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,700000.0,2,12142.857142857143,True,True,False,0,1.0
MLC-1991845063,2.0,1.0,2,0,True,830.0,12415.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,80000.0,1,0.0,0.0,1.0,0.0,2.0,5136.0,2.0,4.0,3.0,13939.0,6879.0,81.36703477796536,650000.0,2,7419.354838709677,True,True,False,0,1.0
MLC-4138225732,1.0,1.0,2,3,True,2533.3,9062.4,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,55.0,0,0.0,1,0.0,0.0,1.0,0.0,5.0,5342.0,3.0,4.0,4.0,2386.0,1215.0,18.507447041683875,450000.0,0,8912.037037037036,True,True,False,0,1.0363636363636364
MLC-2007826599,4.0,1.0,3,18,True,6146.1,5439.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,140.0,1,230000.0,1,1.0,0.0,1.0,1.0,5.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,1200000.0,2,9238.185846153847,True,True,False,0,1.1428571428571428
MLC-4088007154,1.0,2.0,2,5,True,983.3,12511.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,5136.0,2.0,4.0,3.0,13939.0,6879.0,81.36703477796536,480000.0,2,10137.45704467354,False,True,False,0,1.1111111111111112
MLC-4014343748,1.0,0.0,3,5,True,2324.4,9283.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0,40000.0,0,0.0,0.0,1.0,0.0,2.0,5342.0,3.0,4.0,4.0,2386.0,1215.0,18.507447041683875,480000.0,0,8181.818181818182,True,True,False,0,1.0
MLC-2011933423,2.0,1.0,2,10,True,1498.3,10209.9,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,55.0,0,75000.0,1,1.0,0.0,1.0,1.0,3.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,530000.0,0,9090.90909090909,True,True,False,0,1.0
MLC-2016433393,1.0,1.0,2,10,True,1498.3,10209.9,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,55.0,0,50000.0,1,1.0,0.0,1.0,1.0,7.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,500000.0,0,9420.289855072464,True,True,False,0,1.0
MLC-4109494126,2.0,1.0,3,10,True,1340.6,10365.1,5.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,66.0,0,57000.0,0,0.0,0.0,1.0,1.0,6.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,510000.0,0,9090.90909090909,True,True,False,0,1.0606060606060606
MLC-4145383450,2.0,1.0,3,10,True,8370.3,3253.5,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,77.5,1,220.15,1,1.0,0.0,1.0,1.0,12.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,980000.0,2,9702.970297029702,True,True,False,0,1.0258064516129033
MLC-1976986761,1.0,0.0,2,0,True,2719.1,8891.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,0.0,1,0.0,0.0,1.0,0.0,3.0,5342.0,3.0,4.0,4.0,2386.0,1215.0,18.507447041683875,490000.0,0,8750.0,True,True,False,0,1.0
MLC-4096291566,2.0,1.0,2,10,True,1669.5,10021.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,53.0,0,75000.0,0,1.0,0.0,1.0,1.0,3.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,530000.0,0,9420.289855072464,True,True,False,0,1.0377358490566038
MLC-4138909598,4.0,2.0,3,18,True,5989.0,5596.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,6624.0,4.0,4.0,4.0,1277.0,600.0,16.14925318617402,1400000.0,2,8476.371692307694,True,True,False,0,1.0
MLC-4139251436,2.0,1.0,2,1,True,1585.4,10051.5,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,67.0,67.0,0,110000.0,1,0.0,0.0,1.0,1.0,4.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,600000.0,0,9420.289855072464,True,True,False,0,1.0
MLC-4101736978,2.0,1.0,3,5,True,2640.8,8977.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,77.5,0,50000.0,1,0.0,0.0,1.0,0.0,3.0,5342.0,3.0,4.0,4.0,2386.0,1215.0,18.507447041683875,450000.0,0,9074.074074074075,True,True,False,0,1.0258064516129033
MLC-4118400776,2.0,1.0,3,23,True,1341.1,10364.7,5.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,65.0,0,57000.0,0,0.0,0.0,0.0,0.0,1.0,6201.0,4.0,4.0,4.0,3828.0,1963.0,52.25345278385946,530000.0,0,9090.90909090909,True,True,False,0,1.0307692307692307
MLC-4116737804,2.0,1.0,2,5,True,9940.5,34611.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,72.0,0,150000.0,0,0.0,0.0,0.0,0.0,1.0,2449.0,2.0,2.0,2.0,986.0,583.0,51.38388689089691,700000.0,3,10000.0,True,True,False,0,1.0125000000000002
MLC-2025082737,2.0,1.0,2,5,True,9940.5,34611.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,0,140000.0,0,1.0,0.0,1.0,0.0,1.0,2449.0,2.0,2.0,2.0,986.0,583.0,51.38388689089691,700000.0,3,9722.222222222223,True,True,False,1,0.9142857142857143
MLC-4145437604,2.0,1.0,2,20,True,7876.0,32483.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,1,120.0,1,1.0,0.0,1.0,1.0,8.0,2449.0,2.0,2.0,2.0,986.0,583.0,51.38388689089691,400000.0,3,10137.45704467354,False,True,False,0,1.0666666666666667
MLC-2039819827,1.0,1.0,3,6,False,2014.9,22456.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,59.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,3191.0,2.0,3.0,2.0,1368.0,697.0,70.90914416230444,350000.0,0,10137.45704467354,False,True,False,0,1.0338983050847457
MLC-4162447340,1.0,0.0,2,5,False,4158.8,21512.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0,5.0,0,0.0,0.0,0.0,0.0,1.0,4711.0,4.0,4.0,3.0,2223.0,1253.0,95.75768302592485,250000.0,0,10137.45704467354,False,True,False,0,1.0
MLC-2048416705,1.0,1.0,3,14,True,1985.4,13567.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.0,0,0.0,1,1.0,0.0,1.0,0.0,4.0,5136.0,2.0,4.0,3.0,13939.0,6879.0,81.36703477796536,430000.0,2,7924.528301886792,True,True,False,0,1.01
MLC-2048430371,2.0,1.0,2,1,False,6253.6,6496.6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,52.0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,6682.0,4.0,4.0,4.0,4021.0,1996.0,65.51757177067043,650000.0,1,12500.0,True,True,False,0,1.0961538461538463
MLC-2048447475,1.0,1.0,3,14,False,3350.7,15496.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,55.0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,4518.0,1.0,4.0,3.0,11941.0,6059.0,32.278156520853926,390000.0,4,7090.909090909091,True,True,False,1,1.018181818181818
MLC-4164835002,1.0,1.0,2,11,True,6017.9,6716.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.0,1,55000.0,0,1.0,0.0,1.0,0.0,2.0,6682.0,4.0,4.0,4.0,4021.0,1996.0,65.51757177067043,530000.0,1,12500.0,True,True,False,0,1.0416666666666667
MLC-4164839548,1.0,0.0,1,3,True,909.0,909.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.6,0,50.0,1,0.0,0.0,1.0,1.0,6.0,5752.0,2.0,4.0,4.0,3137.0,1789.0,100.0,330000.0,2,10996.56357388316,True,False,False,0,0.8776595744680851
MLC-4164899758,1.0,1.0,1,10,True,3180.7,3180.7,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0,50000.0,0,0.0,0.0,0.0,1.0,7.0,6441.0,4.0,4.0,4.0,887.0,463.0,99.66005616536954,340000.0,0,10555.555555555555,True,False,False,0,1.032258064516129
MLC-4164771704,1.0,0.0,1,6,False,1256.0,1256.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,37.6,0,35.0,0,0.0,0.0,0.0,1.0,13.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,350000.0,2,10480.549199084668,True,False,False,0,0.8776595744680851
MLC-2048418219,1.0,0.0,2,6,True,1436.2,1436.2,5.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,45.0,43.0,0,85000.0,0,0.0,0.0,1.0,1.0,5.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,500000.0,4,10750.0,True,False,False,0,1.0465116279069768
MLC-4164770660,2.0,1.0,2,26,True,1412.1,1412.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0,120000.0,0,0.0,0.0,1.0,1.0,5.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,560000.0,3,12500.0,True,False,False,0,1.0
MLC-4164772600,1.0,1.0,2,15,True,2327.2,5399.9,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,50.0,0,50.0,1,0.0,0.0,1.0,1.0,2.0,6117.0,4.0,4.0,4.0,6313.0,3653.0,99.99999999999994,420000.0,1,8556.795131845842,True,True,False,0,1.1
MLC-4168567708,1.0,1.0,2,0,True,4290.8,4072.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,0,70000.0,1,0.0,0.0,1.0,1.0,2.0,5535.0,3.0,4.0,4.0,1600.0,768.0,9.031865136787728,550000.0,4,11748.63387978142,True,True,False,0,1.0425531914893618
MLC-2049080257,1.0,1.0,3,7,True,2636.7,8956.9,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0,40.0,1,0.0,0.0,1.0,0.0,3.0,5342.0,3.0,4.0,4.0,2386.0,1215.0,18.507447041683875,490000.0,0,9074.074074074075,True,True,False,0,1.0
MLC-2050892745,1.0,1.0,3,5,False,183.3,10597.7,5.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,0,40.0,0,0.0,0.0,0.0,0.0,1.0,5769.0,4.0,4.0,4.0,4456.0,2342.0,99.93869353093149,450000.0,3,10137.45704467354,False,True,False,0,1.1428571428571428
MLC-4164894602,2.0,1.0,3,0,True,4878.5,20299.3,5.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,96.0,96.0,0,1.0,0,0.0,0.0,1.0,0.0,1.0,4318.0,4.0,3.0,3.0,2984.0,1537.0,100.00000000000004,890000.0,0,10137.45704467354,False,True,False,1,1.0
MLC-2051009505,1.0,0.0,1,8,True,1558.4,1558.4,5.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,37.6,1,35.0,0,0.0,0.0,1.0,0.0,8.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,330000.0,4,11210.106382978724,True,False,False,0,0.8776595744680851
MLC-2051233373,2.0,1.0,2,0,False,1766.4,5906.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,58.0,0,68.0,0,1.0,0.0,0.0,0.0,1.0,6064.0,3.0,4.0,4.0,3245.0,1834.0,100.0,550000.0,1,8928.57142857143,True,True,False,0,1.0344827586206897
MLC-2053140717,2.0,1.0,3,17,True,515.2,515.2,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,5.0,0.0,75.0,75.0,0,120000.0,0,0.0,0.0,1.0,1.0,13.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,630000.0,2,11380.952380952382,True,False,False,0,1.0
MLC-4170348116,1.0,1.0,2,4,False,2625.4,2625.4,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,70.0,0,100000.0,0,0.0,0.0,0.0,1.0,5.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,470000.0,0,10185.185185185184,True,False,False,0,1.0
MLC-4168014288,1.0,0.0,1,1,True,601.4,601.4,5.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,0,60000.0,0,0.0,0.0,0.0,1.0,8.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,330000.0,2,10686.274509803921,True,False,False,0,1.0
MLC-4176327554,2.0,1.0,3,0,True,4796.3,4796.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,1,90.0,0,0.0,0.0,1.0,1.0,2.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,800000.0,4,10238.095238095239,True,False,False,0,1.0
MLC-4174088396,2.0,2.0,2,6,False,1740.6,1740.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,89.0,1,100.0,1,1.0,0.0,1.0,0.0,4.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,800000.0,2,14545.454545454546,True,False,False,0,1.0786516853932584
